route_long_name,end_date,route_type,route_text_color,agency_id,route_id,route_color,route_desc,directions,route_url,route_short_name,start_date,direction_id,direction_headsign,direction_name
Maipu - Peñalolen,2019-12-31,3,FFFFFF,TS,506e,00929E,,"[{'direction_id': 0, 'route_id': '506e', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '506e', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,506e,2019-07-08,1,Maipú,Inbound
Lo Marcoleta - (M) Los Libertadores,2019-12-31,3,FFFFFF,TS,307c,00A77E,,"[{'direction_id': 0, 'route_id': '307c', 'direction_headsign': '(M) Los Libertadores', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '307c', 'direction_headsign': 'Lo Marcoleta', 'direction_name': 'Inbound'}]",,307c,2019-07-06,0,(M) Los Libertadores,Outbound
Lo Marcoleta - (M) Los Libertadores,2019-12-31,3,FFFFFF,TS,307c,00A77E,,"[{'direction_id': 0, 'route_id': '307c', 'direction_headsign': '(M) Los Libertadores', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '307c', 'direction_headsign': 'Lo Marcoleta', 'direction_name': 'Inbound'}]",,307c,2019-07-06,1,Lo Marcoleta,Inbound
Rigoberto Jara - Plaza Italia,2019-12-31,3,FFFFFF,TS,307e,00A77E,,"[{'direction_id': 0, 'route_id': '307e', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '307e', 'direction_headsign': 'Rigoberto Jara', 'direction_name': 'Inbound'}]",,307e,2019-07-08,0,Pza. Italia,Outbound
Rigoberto Jara - Plaza Italia,2019-12-31,3,FFFFFF,TS,307e,00A77E,,"[{'direction_id': 0, 'route_id': '307e', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '307e', 'direction_headsign': 'Rigoberto Jara', 'direction_name': 'Inbound'}]",,307e,2019-07-08,1,Rigoberto Jara,Inbound
San Luis - (M) Los Libertadores,2019-12-31,3,FFFFFF,TS,308c,00A77E,,"[{'direction_id': 0, 'route_id': '308c', 'direction_headsign': '(M) Los Libertadores', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '308c', 'direction_headsign': 'San Luis', 'direction_name': 'Inbound'}]",,308c,2019-07-08,0,(M) Los Libertadores,Outbound
San Luis - (M) Los Libertadores,2019-12-31,3,FFFFFF,TS,308c,00A77E,,"[{'direction_id': 0, 'route_id': '308c', 'direction_headsign': '(M) Los Libertadores', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '308c', 'direction_headsign': 'San Luis', 'direction_name': 'Inbound'}]",,308c,2019-07-08,1,San Luis,Inbound
Rinconada - (M) Plaza De Maipú,2019-12-31,3,FFFFFF,TS,350c,00A77E,,"[{'direction_id': 0, 'route_id': '350c', 'direction_headsign': 'Rinconada - (M) Plaza de Maipú', 'direction_name': 'Outbound'}]",,350c,2019-07-08,0,Rinconada - (M) Plaza de Maipú,Outbound
(M) San Pablo - Carrascal,2019-12-31,3,FFFFFF,TS,J01c,00929E,,"[{'direction_id': 1, 'route_id': 'J01c', 'direction_headsign': '(M) San Pablo', 'direction_name': 'Inbound'}]",,J01c,2019-07-08,1,(M) San Pablo,Inbound
Linea 4 Ruta Roja (Expreso Tobalaba - Plaza de Puente Alto),2019-12-31,1,FFFFFF,M,L4R,1A1D6A,,"[{'direction_id': 1, 'route_id': 'L4R', 'direction_headsign': 'Tobalaba', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'L4R', 'direction_headsign': 'Plaza Puente Alto', 'direction_name': 'Outbound'}]",http://www.metro.cl/guia-viajero/expresol4,L4,2019-07-08,1,Tobalaba,Inbound
Linea 4 Ruta Roja (Expreso Tobalaba - Plaza de Puente Alto),2019-12-31,1,FFFFFF,M,L4R,1A1D6A,,"[{'direction_id': 1, 'route_id': 'L4R', 'direction_headsign': 'Tobalaba', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'L4R', 'direction_headsign': 'Plaza Puente Alto', 'direction_name': 'Outbound'}]",http://www.metro.cl/guia-viajero/expresol4,L4,2019-07-08,0,Plaza Puente Alto,Outbound
Mall Arauco Maipú - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I08,00A77E,,"[{'direction_id': 0, 'route_id': 'I08', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I08', 'direction_headsign': 'Mall Arauco Maipú', 'direction_name': 'Inbound'}]",,I08,2019-07-06,0,(M) A. Hurtado,Outbound
Mall Arauco Maipú - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I08,00A77E,,"[{'direction_id': 0, 'route_id': 'I08', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I08', 'direction_headsign': 'Mall Arauco Maipú', 'direction_name': 'Inbound'}]",,I08,2019-07-06,1,Mall Arauco Maipú,Inbound
Rinconada - (M) Las Rejas,2019-12-31,3,FFFFFF,TS,I09c,00A77E,,"[{'direction_id': 0, 'route_id': 'I09c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I09c', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I09c,2019-07-08,0,(M) Las Rejas,Outbound
Rinconada - (M) Las Rejas,2019-12-31,3,FFFFFF,TS,I09c,00A77E,,"[{'direction_id': 0, 'route_id': 'I09c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I09c', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I09c,2019-07-08,1,Rinconada,Inbound
(M) Escuela Militar - La Ermita,2019-12-31,3,FFFFFF,TS,C01c,ED1C24,,"[{'direction_id': 0, 'route_id': 'C01c', 'direction_headsign': 'La Ermita', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C01c', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,C01c,2019-07-08,0,La Ermita,Outbound
(M) Escuela Militar - La Ermita,2019-12-31,3,FFFFFF,TS,C01c,ED1C24,,"[{'direction_id': 0, 'route_id': 'C01c', 'direction_headsign': 'La Ermita', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C01c', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,C01c,2019-07-08,1,(M) Esc. Militar,Inbound
Valle Verde - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I03c,00A77E,,"[{'direction_id': 1, 'route_id': 'I03c', 'direction_headsign': 'Valle Verde', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I03c', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}]",,I03c,2019-07-08,1,Valle Verde,Inbound
Valle Verde - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I03c,00A77E,,"[{'direction_id': 1, 'route_id': 'I03c', 'direction_headsign': 'Valle Verde', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I03c', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}]",,I03c,2019-07-08,0,(M) A. Hurtado,Outbound
(M) Blanqueado - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,102,FFC107,,"[{'direction_id': 0, 'route_id': '102', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '102', 'direction_headsign': '(M) Blanqueado', 'direction_name': 'Inbound'}]",,102,2019-07-06,0,Mall P. Tobalaba,Outbound
(M) Blanqueado - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,102,FFC107,,"[{'direction_id': 0, 'route_id': '102', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '102', 'direction_headsign': '(M) Blanqueado', 'direction_name': 'Inbound'}]",,102,2019-07-06,1,(M) Blanqueado,Inbound
Providencia - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,104,FFC107,,"[{'direction_id': 0, 'route_id': '104', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '104', 'direction_headsign': 'Providencia', 'direction_name': 'Inbound'}]",,104,2019-07-06,0,Mall P. Tobalaba,Outbound
Providencia - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,104,FFC107,,"[{'direction_id': 0, 'route_id': '104', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '104', 'direction_headsign': 'Providencia', 'direction_name': 'Inbound'}]",,104,2019-07-06,1,Providencia,Inbound
Villa El Abrazo - (M) Plaza Maipu,2019-12-31,3,FFFFFF,TS,I04c,00A77E,,"[{'direction_id': 1, 'route_id': 'I04c', 'direction_headsign': 'Villa El Abrazo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I04c', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}]",,I04c,2019-07-06,1,Villa El Abrazo,Inbound
Villa El Abrazo - (M) Plaza Maipu,2019-12-31,3,FFFFFF,TS,I04c,00A77E,,"[{'direction_id': 1, 'route_id': 'I04c', 'direction_headsign': 'Villa El Abrazo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I04c', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}]",,I04c,2019-07-06,0,(M) Pza. de Maipú,Outbound
(M) Ñuñoa - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,114,FFC107,,"[{'direction_id': 0, 'route_id': '114', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '114', 'direction_headsign': '(M) Ñuñoa', 'direction_name': 'Inbound'}]",,114,2019-07-06,0,Mall P. Tobalaba,Outbound
(M) Ñuñoa - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,114,FFC107,,"[{'direction_id': 0, 'route_id': '114', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '114', 'direction_headsign': '(M) Ñuñoa', 'direction_name': 'Inbound'}]",,114,2019-07-06,1,(M) Ñuñoa,Inbound
Puente Alto - (M) Escuela Militar,2019-12-31,3,000000,TS,712N,FFC107,,"[{'direction_id': 1, 'route_id': '712N', 'direction_headsign': 'Puente Alto', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '712N', 'direction_headsign': '(M) Escuela Militar', 'direction_name': 'Outbound'}]",,712N,2019-07-06,1,Puente Alto,Inbound
Puente Alto - (M) Escuela Militar,2019-12-31,3,000000,TS,712N,FFC107,,"[{'direction_id': 1, 'route_id': '712N', 'direction_headsign': 'Puente Alto', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '712N', 'direction_headsign': '(M) Escuela Militar', 'direction_name': 'Outbound'}]",,712N,2019-07-06,0,(M) Escuela Militar,Outbound
El Descanso - (M) Las Rejas,2019-12-31,3,000000,TS,404c,F58220,,"[{'direction_id': 0, 'route_id': '404c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '404c', 'direction_headsign': 'El Descanso', 'direction_name': 'Inbound'}]",,404c,2019-07-08,0,(M) Las Rejas,Outbound
El Descanso - (M) Las Rejas,2019-12-31,3,000000,TS,404c,F58220,,"[{'direction_id': 0, 'route_id': '404c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '404c', 'direction_headsign': 'El Descanso', 'direction_name': 'Inbound'}]",,404c,2019-07-08,1,El Descanso,Inbound
Plaza Italia - Vitacura,2019-12-31,3,000000,TS,405c,F58220,,"[{'direction_id': 0, 'route_id': '405c', 'direction_headsign': 'Vitacura', 'direction_name': 'Outbound'}]",,405c,2019-07-08,0,Vitacura,Outbound
(M) Escuela Militar - El Rodeo,2019-12-31,3,000000,TS,406c,F58220,,"[{'direction_id': 0, 'route_id': '406c', 'direction_headsign': 'El Rodeo', 'direction_name': 'Outbound'}]",,406c,2019-07-06,0,El Rodeo,Outbound
Avenida Portales - (M) Las Rejas,2019-12-31,3,000000,TS,413c,F58220,,"[{'direction_id': 0, 'route_id': '413c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '413c', 'direction_headsign': 'Av. Portales', 'direction_name': 'Inbound'}]",,413c,2019-07-08,0,(M) Las Rejas,Outbound
Avenida Portales - (M) Las Rejas,2019-12-31,3,000000,TS,413c,F58220,,"[{'direction_id': 0, 'route_id': '413c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '413c', 'direction_headsign': 'Av. Portales', 'direction_name': 'Inbound'}]",,413c,2019-07-08,1,Av. Portales,Inbound
(M) Escuela Militar - Lo Hermida,2019-12-31,3,000000,TS,420e,F58220,,"[{'direction_id': 0, 'route_id': '420e', 'direction_headsign': 'Lo Hermida', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '420e', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,420e,2019-07-08,0,Lo Hermida,Outbound
(M) Escuela Militar - Lo Hermida,2019-12-31,3,000000,TS,420e,F58220,,"[{'direction_id': 0, 'route_id': '420e', 'direction_headsign': 'Lo Hermida', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '420e', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,420e,2019-07-08,1,(M) Esc. Militar,Inbound
Pudahuel - (M) La Cisterna,2019-12-31,3,000000,TS,428c,F58220,,"[{'direction_id': 1, 'route_id': '428c', 'direction_headsign': 'Pudahuel', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '428c', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}]",,428c,2019-07-08,1,Pudahuel,Inbound
Pudahuel - (M) La Cisterna,2019-12-31,3,000000,TS,428c,F58220,,"[{'direction_id': 1, 'route_id': '428c', 'direction_headsign': 'Pudahuel', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '428c', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}]",,428c,2019-07-08,0,(M) La Cisterna,Outbound
Quilicura - (M) La Cisterna,2019-12-31,3,000000,TS,428e,F58220,,"[{'direction_id': 0, 'route_id': '428e', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '428e', 'direction_headsign': 'Quilicura', 'direction_name': 'Inbound'}]",,428e,2019-07-08,0,(M) La Cisterna,Outbound
Quilicura - (M) La Cisterna,2019-12-31,3,000000,TS,428e,F58220,,"[{'direction_id': 0, 'route_id': '428e', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '428e', 'direction_headsign': 'Quilicura', 'direction_name': 'Inbound'}]",,428e,2019-07-08,1,Quilicura,Inbound
Nueva San Martin -  (M) Las Rejas,2019-12-31,3,000000,TS,431c,F58220,,"[{'direction_id': 1, 'route_id': '431c', 'direction_headsign': 'Nva. San Martín', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '431c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}]",,431c,2019-07-08,1,Nva. San Martín,Inbound
Nueva San Martin -  (M) Las Rejas,2019-12-31,3,000000,TS,431c,F58220,,"[{'direction_id': 1, 'route_id': '431c', 'direction_headsign': 'Nva. San Martín', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '431c', 'direction_headsign': '(M) Las Rejas', 'direction_name': 'Outbound'}]",,431c,2019-07-08,0,(M) Las Rejas,Outbound
Linea 4A (La Cisterna - Vicuña Mackenna),2019-12-31,1,000000,M,L4A,0A5FCA,,"[{'direction_id': 0, 'route_id': 'L4A', 'direction_headsign': 'La Cisterna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'L4A', 'direction_headsign': 'Vicuña Mackenna', 'direction_name': 'Inbound'}]",https://www.metro.cl/tu-viaje/plano-de-red,L4A,2019-07-06,0,La Cisterna,Outbound
Linea 4A (La Cisterna - Vicuña Mackenna),2019-12-31,1,000000,M,L4A,0A5FCA,,"[{'direction_id': 0, 'route_id': 'L4A', 'direction_headsign': 'La Cisterna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'L4A', 'direction_headsign': 'Vicuña Mackenna', 'direction_name': 'Inbound'}]",https://www.metro.cl/tu-viaje/plano-de-red,L4A,2019-07-06,1,Vicuña Mackenna,Inbound
Renca - Mapocho,2019-12-31,3,FFFFFF,TS,408,00929E,,"[{'direction_id': 0, 'route_id': '408', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '408', 'direction_headsign': 'Renca', 'direction_name': 'Inbound'}]",,408,2019-07-06,0,Mapocho,Outbound
Renca - Mapocho,2019-12-31,3,FFFFFF,TS,408,00929E,,"[{'direction_id': 0, 'route_id': '408', 'direction_headsign': 'Mapocho', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '408', 'direction_headsign': 'Renca', 'direction_name': 'Inbound'}]",,408,2019-07-06,1,Renca,Inbound
(M) Parque Bustamante- Vital Apoquindo,2019-12-31,3,FFFFFF,TS,501,00929E,,"[{'direction_id': 0, 'route_id': '501', 'direction_headsign': 'Vital Apoquindo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '501', 'direction_headsign': '(M) Pque. Bustamante', 'direction_name': 'Inbound'}]",,501,2019-07-06,0,Vital Apoquindo,Outbound
(M) Parque Bustamante- Vital Apoquindo,2019-12-31,3,FFFFFF,TS,501,00929E,,"[{'direction_id': 0, 'route_id': '501', 'direction_headsign': 'Vital Apoquindo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '501', 'direction_headsign': '(M) Pque. Bustamante', 'direction_name': 'Inbound'}]",,501,2019-07-06,1,(M) Pque. Bustamante,Inbound
(M) Parque O'Higgins - Peñalolen,2019-12-31,3,FFFFFF,TS,507c,00929E,,"[{'direction_id': 0, 'route_id': '507c', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '507c', 'direction_headsign': ""(M) Pque. O'Higgins"", 'direction_name': 'Inbound'}]",,507c,2019-07-08,0,Peñalolén,Outbound
(M) Parque O'Higgins - Peñalolen,2019-12-31,3,FFFFFF,TS,507c,00929E,,"[{'direction_id': 0, 'route_id': '507c', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '507c', 'direction_headsign': ""(M) Pque. O'Higgins"", 'direction_name': 'Inbound'}]",,507c,2019-07-08,1,(M) Pque. O'Higgins,Inbound
(M) Salvador -San Luis De Macul,2019-12-31,3,FFFFFF,TS,514c,00929E,,"[{'direction_id': 0, 'route_id': '514c', 'direction_headsign': 'San Luis de Macul', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '514c', 'direction_headsign': '(M) Salvador', 'direction_name': 'Inbound'}]",,514c,2019-07-08,0,San Luis de Macul,Outbound
(M) Salvador -San Luis De Macul,2019-12-31,3,FFFFFF,TS,514c,00929E,,"[{'direction_id': 0, 'route_id': '514c', 'direction_headsign': 'San Luis de Macul', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '514c', 'direction_headsign': '(M) Salvador', 'direction_name': 'Inbound'}]",,514c,2019-07-08,1,(M) Salvador,Inbound
(M) Pudahuel - Lo Boza,2019-12-31,3,FFFFFF,TS,J07c,00929E,,"[{'direction_id': 0, 'route_id': 'J07c', 'direction_headsign': 'Lo Boza', 'direction_name': 'Outbound'}]",,J07c,2019-07-08,0,Lo Boza,Outbound
(M) San Pablo - Costanera Sur,2019-12-31,3,FFFFFF,TS,J13c,00929E,,"[{'direction_id': 0, 'route_id': 'J13c', 'direction_headsign': 'Costanera Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J13c', 'direction_headsign': '(M) San Pablo', 'direction_name': 'Inbound'}]",,J13c,2019-07-08,0,Costanera Sur,Outbound
(M) San Pablo - Costanera Sur,2019-12-31,3,FFFFFF,TS,J13c,00929E,,"[{'direction_id': 0, 'route_id': 'J13c', 'direction_headsign': 'Costanera Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J13c', 'direction_headsign': '(M) San Pablo', 'direction_name': 'Inbound'}]",,J13c,2019-07-08,1,(M) San Pablo,Inbound
Linea 5 (Plaza de Maipú - Vicente Valdés),2019-12-31,1,000000,M,L5,008A63,,"[{'direction_id': 0, 'route_id': 'L5', 'direction_headsign': 'Vicente Valdés', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'L5', 'direction_headsign': 'Plaza Maipú', 'direction_name': 'Inbound'}]",http://www.metro.cl/guia-viajero/expresol5,L5,2019-07-06,0,Vicente Valdés,Outbound
Linea 5 (Plaza de Maipú - Vicente Valdés),2019-12-31,1,000000,M,L5,008A63,,"[{'direction_id': 0, 'route_id': 'L5', 'direction_headsign': 'Vicente Valdés', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'L5', 'direction_headsign': 'Plaza Maipú', 'direction_name': 'Inbound'}]",http://www.metro.cl/guia-viajero/expresol5,L5,2019-07-06,1,Plaza Maipú,Inbound
Metrotren Nos,2019-12-31,0,FFFFFF,MT,MTN,151CF3,,"[{'direction_id': 0, 'route_id': 'MTN', 'direction_headsign': 'Nos', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'MTN', 'direction_headsign': 'Alameda', 'direction_name': 'Inbound'}]",https://www.trencentral.cl/metrotren-nos,MTN,2019-07-06,0,Nos,Outbound
Metrotren Nos,2019-12-31,0,FFFFFF,MT,MTN,151CF3,,"[{'direction_id': 0, 'route_id': 'MTN', 'direction_headsign': 'Nos', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'MTN', 'direction_headsign': 'Alameda', 'direction_name': 'Inbound'}]",https://www.trencentral.cl/metrotren-nos,MTN,2019-07-06,1,Alameda,Inbound
El Tranque - (M) San Pablo,2019-12-31,3,FFFFFF,TS,J18c,00929E,,"[{'direction_id': 0, 'route_id': 'J18c', 'direction_headsign': '(M) San Pablo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J18c', 'direction_headsign': 'El Tranque', 'direction_name': 'Inbound'}]",,J18c,2019-07-08,0,(M) San Pablo,Outbound
El Tranque - (M) San Pablo,2019-12-31,3,FFFFFF,TS,J18c,00929E,,"[{'direction_id': 0, 'route_id': 'J18c', 'direction_headsign': '(M) San Pablo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J18c', 'direction_headsign': 'El Tranque', 'direction_name': 'Inbound'}]",,J18c,2019-07-08,1,El Tranque,Inbound
Renca - Lo Espejo,2019-12-31,3,FFFFFF,TS,105,ED1C24,,"[{'direction_id': 0, 'route_id': '105', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '105', 'direction_headsign': 'Renca', 'direction_name': 'Inbound'}]",,105,2019-07-06,0,Lo Espejo,Outbound
